
X4,Y4,X1,Y1,X2,Y2,X3,Y3
0.7594649985628203,0.9927078069441801,0.5668541881283999,5.382239735073515,0.8328474583914893,3.9108814052890484,0.8510763622638715,2.2984321029299384
0.7879700884441818,1.0464100076700626,0.5974822692565711,5.408196894818298,0.8613394569944375,3.9603263222748444,0.8731539851034231,2.3565022554530675
0.8164485282230582,1.0914455950679107,0.623681323766162,5.430118187087998,0.8897966234458923,3.9984438235950512,0.8978150314741915,2.416869646810378
0.8449094350397741,1.1307794631710006,0.6520777092821253,5.448469728186375,0.9182126458794757,4.023181290303559,0.9262953414356989,2.462513417599669
0.8733436917540052,1.161446717946057,0.6804656789762513,5.464084444023269,0.9466069274399798,4.040848625086566,0.954752040341496,2.5004788730720158
0.901774441875804,1.190973628862162,0.7088662724031334,5.4838043977523885,0.9749682470316208,4.047796727595426,0.9831940115590778,2.5336548843367677
0.9302079972715487,1.2214128148654275,0.7372766842888254,5.506717314286574,1.0032966046543994,4.044025597830139,1.0115896957565547,2.5517783566633545
0.9586198117942135,1.2447818689431935,0.7656548355241413,5.519139067318402,1.0250587276841845,3.999495212217183,1.0399447034818181,2.556673840226102
0.9878634212115072,1.259373258248326,0.7940378959888621,5.533157301752763,1.0377663331216684,3.942848032899274,1.0682159971570833,2.5343455147294724
1.0016938113854892,1.1768673649313826,0.8224181511796373,5.546263261099963,1.0461015784742764,3.8886239129595515,1.0958584107531302,2.493690297141539
1.0148648530882305,1.103363240371686,0.8507871852746294,5.555720120098517,1.067039909432606,3.8275459737645168,1.1294162860375332,2.43343822592068
1.0355913391090892,1.140959746214687,0.8791456995923248,5.561755947520216,1.087671025490222,3.834128167560988,1.1579116159032918,2.3792374578827875
1.0486486503306127,1.1980368878664969,0.907508421820939,5.569160187572656,1.1008516186736612,3.931296603227759,1.1848204347776667,2.3327483738954227
1.0604358971504761,1.2610051328571403,0.9358564163613379,5.571774983417501,1.1054338237456027,4.025042870093966,1.2130295448804675,2.2901979506333827
1.0696373710221931,1.3209121086281055,0.9642149306790335,5.5778108108392,1.1116619994508494,4.095504057899217,1.2425359772967686,2.250620696962759
1.0755469805974016,1.5670529554508983,0.9925552107160815,5.577916850194349,1.1247421235608532,4.159999950884835,1.2708271650397658,2.234761922292585
1.0743906622618142,1.4702955972237444,1.0208982960270754,5.578935164636659,1.148049441574141,4.199050927148165,1.2991450028852476,2.227569760950444
1.074088653741746,1.372082426497582,1.0492294589237998,5.576076309958536,1.176426190172484,4.211016542636413,1.3274824776483498,2.2267635252184323
1.0848183564411475,1.6496920525256993,1.07954137899906,5.565712505893317,1.2007916746336231,4.175267200982329,1.3519536712605185,2.2253907994789985
1.1042808561538953,1.695156257729721,1.1058440950601705,5.554849924120542,1.2186536015018827,4.1191411639175675,1.3841546219006087,2.224238778667247
1.132630253331267,1.6982271911181455,1.1341401920325729,5.540587630852899,1.2293769632060696,4.045591992669603,1.4124780702939823,2.2188711674994286
1.1505533823435614,1.6620040912935092,1.1624243665907057,5.5224481684648214,1.2437618118792173,3.989793452803164,1.4395373921155474,2.2213256419382716
1.1535750247310301,1.5973520788015092,1.190716255652189,5.5068174625664374,1.2710663146436416,3.98819756050816,1.4691656435529428,2.2213639339276314
1.1527297294555379,1.5319200785907174,1.2190051056668982,5.490198458656961,1.2994072959991763,3.9885316686351007,1.497515742048801,2.2246629360878467
1.1551255113294938,1.4731962504836602,1.2472916179533193,5.472819225508184,1.327741965488333,3.986813157815928,1.5256096489015627,2.2284316252647995
1.1590480791332853,1.4082839506486033,1.27561366370972,5.466995476796785,1.3470597831973277,3.9852267753996,1.5542236535438683,2.23376969689797
1.1744516279739117,1.3346699996139302,1.30394763188039,5.465048897205822,1.3998999232396776,3.9932824000622458,1.5825688428103215,2.2354722176556514
1.203603684159014,1.3194882778105645,1.3322928211468432,5.466751417963504,1.4282542296464544,3.9979498148532033,1.6109084215288831,2.2353501882390105
1.231935548374225,1.31685749190423,1.3606450235981606,5.470734626439089,1.4566204584675009,4.006494398764596,1.6392606239802008,2.2393333967145974
1.2602667112709494,1.3139986372261054,1.389016161648612,5.480875691753014,1.4850007136582757,4.019600358111795,1.6676088522934285,2.2420242154833696
1.2886133031743754,1.3161572955273684,1.4173802865141991,5.488736069349036,1.5133886833524017,4.035215073948688,1.695719076489641,2.251099304750645
1.3169591937593148,1.3180878850568396,1.4457388008318948,5.494771896770735,1.5417661332692312,4.047408758208727,1.7243354656148009,2.2572128102079025
1.3453240199433885,1.3261763314246524,1.4740994191050496,5.501491930507805,1.5701358686827098,4.057093685979071,1.7526981878434147,2.2646170502603438
1.373679728987138,1.3312998837591898,1.5024572321042586,5.507299689157714,1.5985049027777019,4.066550544977625,1.780037055213675,2.274196527783066
1.4020375419863471,1.337107642409098,1.530815746421954,5.513335516579412,1.6268767421466397,4.076919679063341,1.8094308792583362,2.2817822410070585
1.4304114853107444,1.3481609828101853,1.559181273924514,5.5216520317190145,1.655238061738281,4.083867781572202,1.8377884584847166,2.2875139767330372
1.4587721035838992,1.354881016547255,1.5875285671464265,5.524038758792068,1.6836155116551104,4.096061465832239,1.8661523495774746,2.295298331405128
1.4871229033982438,1.3584080874792601,1.6158842761901764,5.529162311126605,1.7119936628904262,4.108483218864068,1.894822950621636,2.309732307438251
1.51547931376048,1.3637597085855875,1.6442476997372768,5.536794619950836,1.7403584890744996,4.11657166523188,,
1.5438406333521213,1.370707811094448,1.6597286040069574,5.5441921273458075,1.7687289258064647,4.126484661774015,,
1.5722047582177083,1.378568188690469,,,1.7970706084804853,4.1270468386727455,,
1.6005772989051328,1.3891653915479747,,,1.8253905502814267,4.120538883645974,,
1.6289463330001248,1.3986222505465298,,,1.853699270986585,4.110381828270559,,
1.6572985354514422,1.4026054590221149,,,1.8820136022396348,4.1020493230694655,,
1.6856535431767055,1.4075009425848615,,,1.9103342453590626,4.095769436814486,,
1.7140162654053197,1.4149051826373027,,,1.9335086134249924,4.091585090196989,,
1.7423719744490695,1.4200287349718401,,,1.95666755248422,4.082383230600104,,
1.7707325927222244,1.4267487687089098,,,,,,
1.7990953149508386,1.434153008761351,,,,,,
1.8274489200391293,1.4385923547805177,,,,,,
1.855808135675311,1.4448562509740066,,,,,,
1.8841540262602505,1.4467868405034796,,,,,,
1.9125069300300543,1.4509981177508546,,,,,,
1.940854924570453,1.4536129135956992,,,,,,
1.9692120362511756,1.4591926034738165,,,,,,
1.9975649400209798,1.4634038807211933,,,,,,
2.02591854510927,1.4678432267403592,,,,,,
2.0542770594269655,1.4738790541620572,,,,,,
2.082628560559797,1.4776341938658542,,,,,,
2.106555944303453,1.4789499474970995,,,,,,
